episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
166,-20.299337331198405,-130.51046081855884,-22.06838075014822,-73.95374005930185,-76.61045073277468,-64.6884739383964,40.859222792257356
167,-72.88203216093424,-25.45687023529191,-21.47443457475352,-25.778624913600506,-20.2839008997468,-33.1751725568654,19.970017334229798
168,-72.34155927250116,-22.235992884118257,-76.44352453489326,-23.15810270597172,-78.63919543803485,-54.56367496710385,26.099044700291937
169,-19.108346550046015,-18.48794668160441,-22.98362304154245,-131.24191179073267,-21.080261251188542,-42.58041786302282,44.35884783546767
170,-20.160345740273723,-23.003919792819946,-21.853937938376028,-21.623340576738137,-78.85483360645875,-33.09927553093332,22.895667306514387
171,-73.38222380425248,-77.32698572984305,-74.41953041166843,-25.814750438520804,-23.714671823201613,-54.93163244149728,24.67405838389978
172,-19.934041967921555,-76.99231512168514,-22.715107457740313,-25.82359916373511,-131.08802819055344,-55.31061838032711,43.34919977203296
173,-16.193095057717063,-22.140577747831863,-21.203877060270727,-26.045379511729127,-27.305070994146917,-22.577600074339138,3.9297451129693517
174,-19.73787519671165,-20.271313248197313,-74.80857343084159,-26.374351397305027,-73.7758369158221,-42.99359003777554,25.663472560906747
175,-72.77334157026016,-30.302716952003934,-21.065633700099323,-22.601493544855693,-25.153411524902744,-34.37931945842437,19.451521332991224
176,-18.52139760229737,-24.72241181921091,-75.11218288307165,-77.07214847479821,-23.700741061460736,-43.82577636816778,26.436443250866915
177,-21.586550758512804,-24.180790840935547,-72.73260170259654,-22.39987851135194,-23.412106283633314,-32.86238561940603,19.954550883135504
178,-17.101758488328834,-74.14488903684277,-130.53710085924965,-19.833299944536712,-24.166735308506798,-53.15675672749295,43.9978553287517
179,-76.7540209823552,-22.00227484530346,-74.48668969191345,-181.5315107801516,-76.4339770820598,-86.24169467635672,52.02160999439171
180,-19.364033738213504,-77.674366376516,-75.48862794120532,-78.96996503882089,-20.047898724525858,-54.30897836385632,28.275975349847823
181,-19.514229701985062,-73.74196561118033,-20.82991321504864,-22.2141949643175,-77.36099025236635,-42.732258748979575,26.834796512735174
