episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
188,-71.03775401417394,-130.73306885552523,-23.22068813972196,-20.19894893004619,-179.75540826920184,-84.98917364173383,62.09815505121893
189,-126.86091221043448,-21.204778852476988,-22.831987878904723,-126.83553698398207,-21.25709848879446,-63.79806288291854,51.483564180545464
190,-25.586561653823473,-20.262959175409286,-23.279801640571822,-18.59901057719053,-76.39887119311476,-32.82544084802197,21.919724888470753
191,-76.8151495819609,-75.48747281940713,-18.928987081354506,-22.062220082538047,-18.56009343610027,-42.37078460027217,27.611714886981048
192,-23.340711916252165,-21.2573363112857,-20.641096953580902,-71.62700258076333,-20.906084250892235,-31.554446402554866,20.058885720833302
193,-76.81643829439716,-71.31112282299839,-24.520406535533052,-18.605235454996,-22.818868813444983,-42.81441438427392,25.646742218460986
194,-132.16707567463254,-18.315282602945526,-76.20907850785088,-20.78848004016331,-24.465264839758152,-54.38903633307008,44.38757221584724
195,-74.75014228045023,-19.750030230989932,-73.74761700682993,-127.75250615958024,-23.877876045141225,-63.97563434459831,39.60506362769948
196,-75.45055450879805,-21.3112920934269,-21.065074989641797,-21.626384577022023,-20.65836113915194,-32.02233346160814,21.71641740201378
197,-19.347765814989426,-75.715705732971,-73.01348650665358,-19.904035172490502,-20.54110640696437,-41.70441992681377,26.683282444034795
198,-23.341195068276313,-18.07947788714903,-17.794231934521875,-18.547152483445306,-24.628359561709207,-20.478083387020344,2.9019669861322193
199,-19.204157989892778,-71.96375742384447,-76.27931747310564,-17.529800061354138,-80.32847702523439,-53.06110199468628,28.455831485843774
200,-75.06352912270007,-21.30130009509777,-127.91813098345165,-22.008260163937926,-19.99270072328679,-53.25678421769485,42.78778633208146
201,-18.518660367663568,-17.40783646659915,-22.54749960256146,-21.90431708813667,-21.93815591322639,-20.463293887637445,2.083895338053581
202,-21.363714417692986,-127.6393125506904,-19.853069623936104,-25.58761336322767,-19.67529252828446,-42.82380049676632,42.46127747581744
203,-23.26023999576781,-20.964994031406984,-76.48145704329018,-20.146234016340312,-22.131038486885593,-32.59679271473817,21.96762228359459
204,-20.01117570483984,-20.385499797302433,-20.2474061874489,-20.82283600003161,-19.99475448825108,-20.292334435574773,0.3032274060550298
205,-21.025026330197917,-125.41090168172904,-129.31714468054508,-22.66115859385385,-20.75745195021747,-63.83433664730867,51.890571678120025
206,-24.513225865103145,-71.76243116286912,-23.41909234774924,-20.208684023447603,-75.02417897509876,-42.985522474853575,24.889521023024876
207,-22.992501326562014,-17.784140173416287,-22.30650147594698,-18.40502594814094,-18.372513711001186,-19.972136527013483,2.207886772478929
208,-79.82423248481186,-78.42332676462213,-20.738097696600487,-19.789188757708583,-73.85449228178099,-54.525867597104806,28.046182643977
209,-23.01999333828374,-19.471604127289396,-19.93238239762134,-19.1126301120192,-22.854800704690327,-20.8782821359808,1.7020310767672642
210,-72.8738757115863,-21.415903652356054,-21.480208916336927,-18.780607512755935,-74.53900071379591,-41.817919301366224,26.060406896461796
211,-20.097797973700633,-69.65430035441779,-24.75112085115133,-20.620103432366136,-77.47304339198544,-42.51927320072427,25.518930914253527
212,-23.01189604782666,-73.58648658299883,-23.840511783874817,-18.42223237483849,-19.841655271299473,-31.740556412167656,21.017343753531602
213,-74.68687693310281,-71.5526436989331,-20.927421828747985,-75.11146656851903,-22.276394076106563,-52.910960621081905,25.596830915582597
214,-21.05171292729369,-19.768163485223997,-24.011317859199096,-74.48203773127221,-17.7609819453077,-31.41484278965934,21.628975828070864
215,-20.70892910399366,-22.371535828404905,-77.2628367833011,-17.428206316179764,-23.368626280600573,-32.228026862496,22.607511141882693
